battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,source,edge_case_type
1732.0,1.0,2.4,0.0,11.0,0.0,17.0,0.8,143.0,5.0,0.0,444.0,1671.0,802.0,6.0,9.0,10.0,1.0,1.0,0.0,0,synthetic_train,
587.0,1.0,0.7,0.0,19.0,1.0,52.0,0.2,100.0,8.0,11.0,32.0,1191.0,2391.0,15.0,7.0,10.0,0.0,0.0,0.0,1,synthetic_train,
1783.0,0.0,2.1,1.0,12.0,0.0,26.0,0.6,163.0,4.0,20.0,1382.0,641.0,2039.0,19.0,12.0,4.0,0.0,1.0,1.0,2,synthetic_train,
922.0,0.0,0.6,0.0,4.0,1.0,31.0,0.6,170.0,3.0,20.0,1700.0,1092.0,2597.0,12.0,10.0,17.0,0.0,1.0,0.0,2,synthetic_train,
1876.0,1.0,2.4,0.0,7.0,1.0,53.0,0.6,110.0,7.0,12.0,36.0,1990.0,569.0,6.0,17.0,11.0,1.0,0.0,1.0,0,synthetic_train,
940.0,1.0,2.5,1.0,9.0,1.0,16.0,0.9,147.0,1.0,9.0,964.0,905.0,2364.0,6.0,1.0,10.0,0.0,0.0,0.0,2,synthetic_train,
1151.0,1.0,2.0,0.0,9.0,1.0,30.0,0.7,148.0,7.0,5.0,1419.0,1293.0,2791.0,17.0,17.0,18.0,0.0,1.0,1.0,2,synthetic_train,
1492.0,0.0,2.6,1.0,2.0,0.0,64.0,1.0,101.0,5.0,20.0,1532.0,1032.0,2934.0,10.0,15.0,11.0,1.0,1.0,0.0,2,synthetic_train,
689.0,0.0,0.7,0.0,2.0,1.0,27.0,0.9,81.0,1.0,3.0,1824.0,1567.0,3135.0,9.0,13.0,18.0,1.0,1.0,0.0,2,synthetic_train,
1335.0,1.0,1.2,0.0,6.0,0.0,9.0,0.3,166.0,2.0,2.0,1417.0,1142.0,2599.0,6.0,15.0,6.0,0.0,0.0,1.0,2,synthetic_train,
1257.0,1.0,1.5,1.0,18.0,0.0,19.0,0.3,154.0,6.0,10.0,1805.0,1076.0,2881.0,14.0,0.0,18.0,1.0,1.0,1.0,2,synthetic_train,
1675.0,0.0,0.6,0.0,14.0,1.0,62.0,0.4,166.0,7.0,8.0,1948.0,1368.0,593.0,5.0,4.0,20.0,0.0,0.0,1.0,1,synthetic_train,
1994.0,1.0,1.6,0.0,16.0,0.0,49.0,0.5,125.0,2.0,10.0,1818.0,1357.0,3242.0,18.0,0.0,16.0,1.0,0.0,1.0,3,synthetic_train,
1496.0,0.0,1.2,0.0,3.0,0.0,52.0,0.6,142.0,6.0,18.0,858.0,1249.0,1628.0,8.0,15.0,18.0,1.0,1.0,0.0,1,synthetic_train,
1113.0,0.0,1.5,0.0,8.0,0.0,17.0,0.3,198.0,8.0,5.0,798.0,887.0,2305.0,6.0,6.0,16.0,0.0,1.0,1.0,1,synthetic_train,
1109.0,1.0,1.6,0.0,11.0,0.0,54.0,0.3,107.0,6.0,18.0,838.0,661.0,2301.0,15.0,6.0,13.0,0.0,1.0,1.0,2,synthetic_train,
1126.0,1.0,2.7,0.0,8.0,0.0,26.0,0.4,158.0,6.0,4.0,1864.0,1535.0,3909.0,10.0,11.0,16.0,0.0,0.0,0.0,3,synthetic_train,
1721.0,1.0,1.2,1.0,8.0,1.0,52.0,0.7,96.0,2.0,6.0,552.0,1009.0,1473.0,15.0,8.0,20.0,1.0,1.0,0.0,1,synthetic_train,
981.0,0.0,2.7,0.0,7.0,1.0,57.0,0.7,87.0,6.0,0.0,1475.0,1418.0,1694.0,5.0,12.0,13.0,0.0,0.0,0.0,1,synthetic_train,
750.0,1.0,1.6,0.0,1.0,0.0,15.0,1.0,195.0,6.0,14.0,1225.0,1063.0,3101.0,17.0,17.0,15.0,0.0,0.0,1.0,3,synthetic_train,
1001.0,1.0,1.3,0.0,17.0,1.0,61.0,0.3,95.0,1.0,18.0,121.0,1780.0,2630.0,9.0,6.0,3.0,0.0,0.0,0.0,2,synthetic_train,
534.0,1.0,1.8,1.0,18.0,0.0,41.0,0.5,159.0,3.0,18.0,953.0,1559.0,1445.0,16.0,16.0,20.0,1.0,1.0,1.0,0,synthetic_train,
659.0,0.0,1.5,1.0,1.0,1.0,48.0,1.0,142.0,8.0,3.0,381.0,1105.0,1544.0,19.0,10.0,16.0,0.0,0.0,0.0,1,synthetic_train,
635.0,1.0,1.1,1.0,8.0,1.0,49.0,0.7,177.0,8.0,16.0,1429.0,999.0,3357.0,13.0,7.0,5.0,0.0,1.0,0.0,2,synthetic_train,
1657.0,1.0,1.8,0.0,10.0,1.0,12.0,0.6,146.0,2.0,2.0,877.0,1622.0,3384.0,10.0,17.0,7.0,0.0,1.0,1.0,3,synthetic_train,
1583.0,1.0,0.9,1.0,15.0,0.0,48.0,0.6,164.0,6.0,13.0,699.0,511.0,805.0,9.0,9.0,6.0,1.0,1.0,1.0,0,synthetic_train,
1545.0,0.0,1.4,0.0,19.0,0.0,15.0,0.2,188.0,5.0,14.0,128.0,586.0,1752.0,15.0,2.0,8.0,0.0,1.0,1.0,0,synthetic_train,
1192.0,1.0,1.9,1.0,8.0,0.0,19.0,0.9,180.0,5.0,3.0,256.0,626.0,3135.0,5.0,5.0,18.0,1.0,0.0,0.0,2,synthetic_train,
1575.0,0.0,1.5,0.0,14.0,1.0,9.0,0.7,167.0,5.0,2.0,1498.0,1018.0,699.0,7.0,16.0,10.0,0.0,0.0,1.0,1,synthetic_train,
741.0,0.0,2.6,0.0,18.0,0.0,13.0,0.6,99.0,7.0,1.0,1691.0,1245.0,942.0,14.0,9.0,9.0,0.0,0.0,1.0,0,synthetic_train,
1850.0,1.0,1.1,1.0,16.0,0.0,63.0,0.6,100.0,4.0,14.0,570.0,938.0,849.0,5.0,10.0,16.0,1.0,1.0,1.0,0,synthetic_train,
1251.0,0.0,2.9,0.0,5.0,1.0,22.0,0.5,140.0,5.0,12.0,1623.0,782.0,2232.0,9.0,12.0,9.0,0.0,0.0,0.0,2,synthetic_train,
1907.0,1.0,2.5,0.0,16.0,1.0,26.0,0.3,159.0,6.0,2.0,1082.0,969.0,1943.0,14.0,3.0,18.0,1.0,0.0,1.0,2,synthetic_train,
728.0,0.0,2.9,0.0,8.0,0.0,32.0,0.8,160.0,5.0,10.0,688.0,1241.0,1455.0,8.0,1.0,16.0,1.0,1.0,1.0,0,synthetic_train,
1245.0,1.0,2.6,1.0,0.0,0.0,46.0,0.6,175.0,8.0,16.0,885.0,945.0,765.0,18.0,8.0,6.0,1.0,0.0,1.0,0,synthetic_train,
1544.0,1.0,0.9,1.0,15.0,0.0,38.0,0.1,92.0,2.0,4.0,1353.0,1360.0,2641.0,19.0,17.0,13.0,1.0,1.0,1.0,2,synthetic_train,
1243.0,1.0,1.8,1.0,16.0,0.0,35.0,0.5,100.0,8.0,12.0,1782.0,1072.0,3277.0,5.0,2.0,11.0,1.0,0.0,0.0,3,synthetic_train,
1169.0,0.0,0.9,1.0,6.0,1.0,54.0,0.9,98.0,6.0,6.0,965.0,1899.0,1052.0,7.0,13.0,8.0,0.0,0.0,1.0,0,synthetic_train,
749.0,0.0,2.5,0.0,9.0,0.0,33.0,0.4,145.0,8.0,5.0,679.0,1987.0,2750.0,18.0,18.0,19.0,0.0,0.0,1.0,1,synthetic_train,
1071.0,0.0,2.0,0.0,7.0,1.0,50.0,0.5,156.0,3.0,8.0,1492.0,1482.0,3233.0,5.0,1.0,9.0,1.0,0.0,1.0,3,synthetic_train,
858.0,0.0,1.2,0.0,2.0,0.0,59.0,0.7,93.0,4.0,7.0,1029.0,1331.0,2341.0,12.0,2.0,4.0,0.0,0.0,0.0,1,synthetic_train,
952.0,1.0,2.8,0.0,19.0,1.0,44.0,0.8,185.0,1.0,10.0,765.0,546.0,2402.0,19.0,16.0,9.0,0.0,0.0,1.0,1,synthetic_train,
1525.0,0.0,0.8,0.0,0.0,1.0,4.0,0.7,116.0,8.0,4.0,901.0,1433.0,880.0,13.0,2.0,11.0,0.0,0.0,0.0,1,synthetic_train,
1445.0,0.0,1.9,0.0,11.0,0.0,18.0,0.9,159.0,7.0,8.0,1050.0,1070.0,3839.0,9.0,14.0,4.0,0.0,0.0,0.0,3,synthetic_train,
1410.0,0.0,2.3,0.0,0.0,0.0,40.0,0.2,170.0,3.0,13.0,274.0,934.0,3836.0,5.0,15.0,16.0,1.0,0.0,0.0,2,synthetic_train,
1042.0,0.0,0.6,1.0,13.0,0.0,32.0,0.9,84.0,1.0,8.0,113.0,1689.0,2920.0,10.0,5.0,6.0,0.0,1.0,1.0,1,synthetic_train,
1939.0,1.0,2.0,0.0,18.0,0.0,19.0,0.9,184.0,6.0,13.0,1303.0,563.0,3634.0,13.0,5.0,3.0,0.0,1.0,0.0,3,synthetic_train,
631.0,1.0,2.5,1.0,12.0,1.0,23.0,0.6,197.0,6.0,2.0,342.0,890.0,2529.0,6.0,9.0,12.0,0.0,0.0,0.0,2,synthetic_train,
1013.0,0.0,0.7,0.0,12.0,0.0,6.0,0.7,195.0,5.0,2.0,1042.0,1660.0,2730.0,12.0,9.0,5.0,1.0,1.0,0.0,2,synthetic_train,
677.0,1.0,1.8,1.0,16.0,1.0,16.0,0.3,96.0,2.0,18.0,1533.0,1886.0,3359.0,11.0,16.0,16.0,0.0,0.0,1.0,2,synthetic_train,
1008.0,1.0,1.1,1.0,19.0,0.0,51.0,0.5,127.0,8.0,9.0,421.0,1271.0,398.0,9.0,11.0,3.0,1.0,0.0,1.0,0,synthetic_train,
1942.0,0.0,2.2,1.0,17.0,0.0,2.0,0.3,108.0,4.0,12.0,748.0,1292.0,1078.0,19.0,18.0,9.0,0.0,0.0,1.0,1,synthetic_train,
1049.0,0.0,0.8,0.0,4.0,1.0,54.0,0.1,134.0,6.0,15.0,1918.0,1949.0,1017.0,18.0,4.0,2.0,0.0,0.0,1.0,1,synthetic_train,
1862.0,0.0,2.8,0.0,11.0,1.0,23.0,1.0,197.0,7.0,3.0,68.0,638.0,2624.0,15.0,5.0,9.0,0.0,0.0,0.0,3,synthetic_train,
1242.0,0.0,2.7,1.0,16.0,1.0,52.0,0.3,172.0,5.0,20.0,1481.0,1220.0,1163.0,13.0,4.0,19.0,0.0,1.0,1.0,0,synthetic_train,
1549.0,0.0,1.0,1.0,5.0,0.0,18.0,0.6,173.0,1.0,8.0,328.0,862.0,1717.0,12.0,12.0,14.0,0.0,1.0,0.0,1,synthetic_train,
1186.0,0.0,1.3,0.0,13.0,1.0,54.0,0.4,131.0,8.0,18.0,1776.0,1214.0,2104.0,6.0,0.0,12.0,0.0,0.0,0.0,1,synthetic_train,
898.0,1.0,2.0,1.0,0.0,1.0,38.0,0.4,193.0,6.0,8.0,807.0,1858.0,3040.0,9.0,16.0,4.0,1.0,0.0,0.0,3,synthetic_train,
1646.0,0.0,2.3,0.0,17.0,0.0,55.0,0.5,191.0,8.0,8.0,13.0,1393.0,2192.0,5.0,14.0,7.0,0.0,1.0,1.0,1,synthetic_train,
1953.0,1.0,1.6,0.0,12.0,1.0,5.0,0.4,177.0,5.0,12.0,1407.0,1986.0,347.0,10.0,18.0,9.0,1.0,1.0,0.0,1,synthetic_train,
895.0,0.0,0.9,0.0,14.0,1.0,52.0,0.7,178.0,8.0,4.0,288.0,1257.0,2826.0,12.0,18.0,12.0,1.0,0.0,1.0,1,synthetic_train,
1668.0,0.0,0.8,1.0,16.0,0.0,19.0,1.0,158.0,7.0,12.0,712.0,1793.0,1856.0,14.0,1.0,5.0,0.0,1.0,1.0,2,synthetic_train,
891.0,1.0,3.0,1.0,4.0,1.0,24.0,0.5,91.0,2.0,20.0,985.0,754.0,680.0,10.0,14.0,20.0,1.0,0.0,1.0,0,synthetic_train,
1575.0,1.0,1.6,0.0,9.0,1.0,4.0,1.0,114.0,2.0,13.0,1461.0,980.0,2695.0,8.0,9.0,14.0,0.0,1.0,0.0,3,synthetic_train,
1683.0,1.0,2.7,1.0,17.0,0.0,62.0,0.7,173.0,2.0,1.0,821.0,910.0,1267.0,15.0,13.0,7.0,0.0,1.0,1.0,0,synthetic_train,
1174.0,0.0,1.7,1.0,3.0,1.0,42.0,0.6,119.0,7.0,14.0,1682.0,1652.0,1980.0,7.0,16.0,4.0,1.0,0.0,1.0,2,synthetic_train,
1605.0,0.0,2.8,0.0,16.0,0.0,63.0,0.3,100.0,2.0,0.0,944.0,1269.0,3877.0,6.0,11.0,13.0,1.0,1.0,0.0,3,synthetic_train,
908.0,0.0,0.7,1.0,5.0,0.0,37.0,0.2,194.0,4.0,2.0,668.0,833.0,1146.0,15.0,0.0,10.0,1.0,1.0,0.0,0,synthetic_train,
618.0,0.0,0.8,1.0,11.0,0.0,11.0,0.9,139.0,7.0,5.0,661.0,759.0,3569.0,13.0,16.0,14.0,0.0,1.0,0.0,3,synthetic_train,
644.0,1.0,2.8,1.0,10.0,0.0,23.0,0.6,184.0,4.0,6.0,1569.0,1076.0,1994.0,18.0,8.0,13.0,1.0,1.0,0.0,1,synthetic_train,
1170.0,0.0,2.9,0.0,13.0,1.0,29.0,0.5,114.0,1.0,0.0,1303.0,730.0,3746.0,16.0,8.0,14.0,0.0,1.0,1.0,3,synthetic_train,
1853.0,0.0,1.3,1.0,16.0,1.0,11.0,0.8,123.0,3.0,0.0,248.0,1545.0,3436.0,18.0,11.0,17.0,0.0,0.0,0.0,3,synthetic_train,
691.0,1.0,1.4,0.0,6.0,1.0,60.0,0.4,121.0,1.0,16.0,1471.0,1771.0,3371.0,14.0,17.0,11.0,0.0,1.0,1.0,3,synthetic_train,
1183.0,0.0,1.6,0.0,3.0,0.0,62.0,0.8,125.0,4.0,9.0,814.0,1952.0,1030.0,17.0,10.0,15.0,0.0,1.0,0.0,1,synthetic_train,
1556.0,0.0,1.5,1.0,8.0,1.0,37.0,0.4,132.0,6.0,4.0,684.0,853.0,3216.0,7.0,3.0,8.0,0.0,1.0,1.0,2,synthetic_train,
803.0,0.0,1.0,1.0,12.0,0.0,38.0,0.9,116.0,5.0,9.0,191.0,1158.0,1630.0,12.0,13.0,19.0,0.0,0.0,1.0,0,synthetic_train,
1582.0,0.0,2.7,1.0,15.0,0.0,46.0,0.3,178.0,6.0,14.0,1957.0,1255.0,3662.0,19.0,12.0,9.0,0.0,1.0,0.0,3,synthetic_train,
958.0,1.0,1.1,1.0,15.0,0.0,44.0,0.2,119.0,1.0,15.0,103.0,1243.0,3962.0,16.0,1.0,14.0,1.0,0.0,0.0,3,synthetic_train,
1712.0,1.0,2.3,1.0,6.0,0.0,5.0,0.7,133.0,7.0,6.0,1954.0,1179.0,2545.0,11.0,10.0,20.0,1.0,1.0,0.0,2,synthetic_train,
1368.0,1.0,0.7,1.0,18.0,1.0,35.0,0.2,184.0,4.0,3.0,126.0,830.0,3672.0,18.0,14.0,8.0,0.0,0.0,1.0,3,synthetic_train,
1320.0,0.0,0.6,0.0,1.0,1.0,50.0,1.0,132.0,3.0,20.0,990.0,667.0,2252.0,9.0,16.0,3.0,0.0,0.0,1.0,1,synthetic_train,
765.0,1.0,2.1,1.0,2.0,0.0,52.0,0.7,81.0,6.0,13.0,205.0,1104.0,383.0,5.0,5.0,6.0,0.0,1.0,1.0,0,synthetic_train,
1194.0,1.0,1.3,0.0,0.0,0.0,39.0,0.3,80.0,2.0,20.0,966.0,638.0,3527.0,16.0,9.0,6.0,0.0,0.0,0.0,3,synthetic_train,
1784.0,0.0,2.1,0.0,18.0,1.0,58.0,0.3,132.0,4.0,6.0,1638.0,594.0,2241.0,11.0,15.0,3.0,0.0,0.0,0.0,2,synthetic_train,
529.0,1.0,0.7,1.0,3.0,0.0,38.0,0.9,158.0,4.0,2.0,1157.0,1285.0,420.0,5.0,11.0,12.0,0.0,0.0,1.0,0,synthetic_train,
1637.0,0.0,2.9,1.0,12.0,0.0,26.0,0.6,194.0,2.0,8.0,1066.0,1787.0,500.0,8.0,7.0,7.0,1.0,0.0,0.0,1,synthetic_train,
1239.0,1.0,2.4,0.0,16.0,1.0,29.0,0.9,95.0,8.0,6.0,233.0,1310.0,2963.0,6.0,3.0,3.0,1.0,0.0,0.0,2,synthetic_train,
1579.0,1.0,2.7,1.0,15.0,0.0,45.0,0.2,145.0,3.0,15.0,1857.0,534.0,3714.0,19.0,0.0,4.0,0.0,0.0,0.0,3,synthetic_train,
1494.0,0.0,0.8,1.0,18.0,1.0,57.0,0.9,114.0,1.0,15.0,736.0,1759.0,2866.0,17.0,13.0,7.0,0.0,1.0,1.0,3,synthetic_train,
1148.0,0.0,1.3,0.0,1.0,1.0,16.0,0.6,134.0,4.0,1.0,1055.0,1524.0,1908.0,18.0,18.0,9.0,1.0,0.0,0.0,1,synthetic_train,
963.0,0.0,1.4,1.0,8.0,0.0,20.0,0.7,133.0,8.0,12.0,1760.0,954.0,1405.0,7.0,11.0,20.0,1.0,0.0,1.0,1,synthetic_train,
1440.0,1.0,1.8,0.0,10.0,0.0,43.0,0.4,117.0,6.0,7.0,1232.0,909.0,1822.0,17.0,14.0,15.0,0.0,0.0,1.0,1,synthetic_train,
710.0,0.0,1.2,1.0,13.0,0.0,50.0,0.2,82.0,6.0,12.0,1441.0,1848.0,1464.0,13.0,12.0,15.0,1.0,1.0,0.0,1,synthetic_train,
1376.0,1.0,0.7,1.0,12.0,0.0,27.0,1.0,88.0,8.0,8.0,361.0,1213.0,1277.0,9.0,6.0,15.0,0.0,1.0,0.0,1,synthetic_train,
642.0,0.0,1.4,1.0,11.0,1.0,42.0,1.0,143.0,1.0,11.0,902.0,711.0,736.0,15.0,9.0,17.0,1.0,0.0,0.0,0,synthetic_train,
1474.0,0.0,1.1,1.0,6.0,0.0,2.0,0.4,107.0,5.0,15.0,1060.0,922.0,2385.0,19.0,5.0,8.0,0.0,0.0,0.0,1,synthetic_train,
1443.0,1.0,1.5,1.0,2.0,0.0,20.0,0.9,119.0,3.0,6.0,344.0,896.0,1073.0,11.0,4.0,3.0,0.0,0.0,1.0,1,synthetic_train,
626.0,1.0,1.0,1.0,8.0,1.0,62.0,0.3,90.0,6.0,4.0,755.0,1099.0,798.0,5.0,11.0,11.0,1.0,1.0,1.0,0,synthetic_train,
1636.0,1.0,1.2,0.0,5.0,0.0,38.0,0.2,86.0,7.0,14.0,1630.0,1018.0,1288.0,17.0,12.0,2.0,0.0,0.0,0.0,1,synthetic_train,
1123.0,0.0,2.1,0.0,11.0,0.0,56.0,0.2,95.0,1.0,19.0,1826.0,1319.0,3246.0,7.0,18.0,6.0,0.0,1.0,0.0,3,synthetic_train,
1680.0,0.0,1.5,0.0,15.0,1.0,15.0,0.5,125.0,2.0,9.0,1614.0,984.0,2400.0,7.0,4.0,16.0,1.0,1.0,1.0,3,synthetic_train,
562.0,0.0,1.4,1.0,11.0,0.0,20.0,0.1,99.0,8.0,20.0,1831.0,1460.0,2094.0,14.0,5.0,11.0,0.0,1.0,1.0,2,synthetic_train,
769.0,1.0,1.8,1.0,11.0,0.0,63.0,0.5,108.0,4.0,3.0,1958.0,1238.0,2471.0,16.0,3.0,15.0,0.0,1.0,0.0,2,synthetic_train,
1240.0,1.0,2.4,0.0,0.0,0.0,64.0,0.2,116.0,3.0,17.0,389.0,1909.0,2376.0,16.0,18.0,11.0,1.0,1.0,1.0,2,synthetic_train,
782.0,0.0,1.4,0.0,12.0,1.0,57.0,0.8,115.0,2.0,20.0,1677.0,1741.0,2118.0,18.0,14.0,12.0,0.0,0.0,0.0,2,synthetic_train,
994.0,1.0,2.0,1.0,8.0,0.0,21.0,0.9,81.0,3.0,6.0,1216.0,997.0,3403.0,18.0,6.0,7.0,0.0,0.0,1.0,3,synthetic_train,
1490.0,0.0,2.9,1.0,2.0,1.0,52.0,0.7,94.0,1.0,3.0,1684.0,563.0,2989.0,6.0,18.0,6.0,1.0,0.0,1.0,3,synthetic_train,
716.0,1.0,1.8,0.0,4.0,0.0,30.0,0.3,194.0,2.0,13.0,1251.0,1376.0,949.0,9.0,13.0,6.0,0.0,1.0,1.0,0,synthetic_train,
1516.0,1.0,2.8,1.0,15.0,1.0,55.0,0.8,160.0,2.0,18.0,245.0,1007.0,3314.0,15.0,9.0,17.0,1.0,0.0,1.0,3,synthetic_train,
655.0,1.0,2.5,1.0,18.0,1.0,55.0,0.3,94.0,1.0,1.0,1103.0,1851.0,911.0,10.0,7.0,20.0,0.0,0.0,0.0,0,synthetic_train,
762.0,0.0,0.6,1.0,10.0,0.0,29.0,0.8,114.0,8.0,13.0,1491.0,1108.0,548.0,15.0,10.0,3.0,1.0,1.0,0.0,0,synthetic_train,
1381.0,1.0,1.6,1.0,19.0,0.0,21.0,0.6,126.0,7.0,18.0,243.0,935.0,1831.0,11.0,1.0,12.0,1.0,0.0,0.0,1,synthetic_train,
1690.0,0.0,2.2,1.0,3.0,0.0,63.0,0.4,189.0,8.0,0.0,989.0,1008.0,1726.0,11.0,3.0,10.0,1.0,0.0,0.0,1,synthetic_train,
755.0,1.0,3.0,1.0,5.0,0.0,30.0,0.2,186.0,2.0,10.0,1282.0,1796.0,3198.0,5.0,17.0,12.0,0.0,0.0,1.0,3,synthetic_train,
949.0,0.0,1.6,1.0,18.0,0.0,29.0,0.8,173.0,3.0,1.0,910.0,668.0,2858.0,14.0,3.0,6.0,1.0,1.0,0.0,2,synthetic_train,
1887.0,1.0,0.7,1.0,3.0,1.0,43.0,0.9,92.0,3.0,3.0,1567.0,1935.0,475.0,17.0,3.0,2.0,1.0,1.0,0.0,1,synthetic_train,
1984.0,0.0,1.9,0.0,13.0,0.0,61.0,0.7,139.0,5.0,10.0,249.0,849.0,2122.0,17.0,16.0,5.0,1.0,1.0,1.0,2,synthetic_train,
1371.0,0.0,0.8,0.0,4.0,1.0,10.0,1.0,138.0,2.0,6.0,676.0,1770.0,3232.0,10.0,17.0,5.0,1.0,1.0,0.0,3,synthetic_train,
1170.0,1.0,2.4,0.0,6.0,0.0,64.0,0.9,157.0,2.0,1.0,1865.0,1315.0,3000.0,15.0,15.0,2.0,0.0,0.0,0.0,3,synthetic_train,
1020.0,1.0,1.8,1.0,9.0,0.0,28.0,0.3,182.0,8.0,16.0,1009.0,1354.0,2130.0,7.0,1.0,8.0,1.0,0.0,1.0,1,synthetic_train,
1418.0,0.0,2.3,0.0,7.0,0.0,3.0,0.8,118.0,3.0,4.0,354.0,806.0,2560.0,14.0,15.0,14.0,1.0,1.0,1.0,2,synthetic_train,
1386.0,1.0,2.7,1.0,17.0,0.0,21.0,0.4,147.0,7.0,18.0,228.0,1582.0,2358.0,11.0,5.0,20.0,0.0,1.0,1.0,1,synthetic_train,
942.0,0.0,2.1,0.0,19.0,1.0,31.0,0.5,111.0,2.0,3.0,1163.0,1472.0,1121.0,18.0,0.0,14.0,1.0,0.0,1.0,0,synthetic_train,
534.0,0.0,2.0,0.0,10.0,0.0,44.0,0.2,105.0,8.0,10.0,1825.0,1221.0,2368.0,15.0,17.0,5.0,1.0,0.0,1.0,1,synthetic_train,
727.0,0.0,2.4,0.0,10.0,0.0,37.0,1.0,117.0,6.0,15.0,96.0,1186.0,2782.0,6.0,5.0,8.0,0.0,0.0,1.0,1,synthetic_train,
1937.0,0.0,2.6,1.0,1.0,1.0,10.0,0.8,168.0,7.0,10.0,214.0,1395.0,466.0,18.0,12.0,7.0,1.0,0.0,0.0,0,synthetic_train,
1127.0,0.0,2.7,0.0,4.0,1.0,32.0,0.3,132.0,5.0,8.0,735.0,1207.0,2858.0,15.0,1.0,6.0,0.0,1.0,0.0,2,synthetic_train,
1223.0,0.0,0.6,1.0,0.0,0.0,16.0,0.4,162.0,8.0,15.0,408.0,1960.0,1190.0,8.0,3.0,20.0,1.0,0.0,1.0,1,synthetic_train,
1200.0,0.0,1.9,1.0,17.0,1.0,18.0,0.5,163.0,3.0,0.0,237.0,562.0,285.0,9.0,16.0,14.0,1.0,1.0,1.0,0,synthetic_train,
1674.0,0.0,1.0,1.0,4.0,0.0,46.0,0.8,123.0,4.0,17.0,585.0,876.0,3083.0,7.0,11.0,11.0,0.0,1.0,0.0,3,synthetic_train,
597.0,0.0,2.7,0.0,6.0,0.0,52.0,0.9,195.0,1.0,14.0,1260.0,1775.0,1715.0,9.0,18.0,10.0,1.0,1.0,0.0,0,synthetic_train,
624.0,1.0,2.1,1.0,16.0,0.0,11.0,0.4,85.0,2.0,16.0,1619.0,1688.0,1799.0,19.0,3.0,8.0,1.0,0.0,1.0,2,synthetic_train,
913.0,1.0,1.6,1.0,14.0,1.0,39.0,0.5,188.0,7.0,8.0,600.0,1021.0,2592.0,18.0,16.0,9.0,0.0,1.0,0.0,2,synthetic_train,
1229.0,0.0,1.0,0.0,12.0,0.0,28.0,0.6,80.0,3.0,8.0,1373.0,1258.0,2354.0,13.0,16.0,14.0,1.0,0.0,0.0,2,synthetic_train,
1506.0,0.0,1.3,0.0,0.0,1.0,23.0,0.5,126.0,1.0,12.0,1614.0,540.0,2578.0,10.0,17.0,19.0,1.0,1.0,1.0,2,synthetic_train,
1236.0,1.0,2.3,1.0,11.0,0.0,46.0,0.6,179.0,3.0,13.0,13.0,765.0,3792.0,10.0,0.0,11.0,1.0,0.0,1.0,3,synthetic_train,
1161.0,1.0,1.0,1.0,11.0,1.0,17.0,0.2,162.0,3.0,19.0,1672.0,1915.0,2693.0,19.0,1.0,5.0,0.0,1.0,0.0,2,synthetic_train,
1906.0,1.0,0.7,0.0,6.0,0.0,50.0,0.3,118.0,6.0,18.0,359.0,1464.0,429.0,7.0,10.0,20.0,0.0,1.0,1.0,0,synthetic_train,
741.0,1.0,2.7,0.0,14.0,0.0,27.0,0.5,187.0,1.0,1.0,1343.0,557.0,1088.0,16.0,2.0,7.0,0.0,0.0,1.0,0,synthetic_train,
1357.0,1.0,2.4,0.0,18.0,1.0,7.0,0.9,96.0,1.0,3.0,1471.0,1687.0,1939.0,19.0,1.0,3.0,1.0,1.0,0.0,1,synthetic_train,
1313.0,1.0,1.0,1.0,5.0,0.0,51.0,0.4,161.0,6.0,19.0,1657.0,1104.0,2024.0,17.0,15.0,12.0,1.0,1.0,1.0,1,synthetic_train,
1210.0,0.0,1.2,0.0,6.0,1.0,55.0,0.3,142.0,2.0,8.0,791.0,1352.0,1608.0,15.0,13.0,17.0,1.0,0.0,1.0,1,synthetic_train,
1711.0,0.0,2.9,0.0,6.0,1.0,37.0,0.8,105.0,4.0,12.0,1293.0,1784.0,946.0,18.0,16.0,6.0,0.0,1.0,0.0,1,synthetic_train,
900.0,0.0,2.3,0.0,16.0,1.0,47.0,1.0,191.0,6.0,1.0,51.0,1755.0,654.0,8.0,17.0,7.0,1.0,1.0,0.0,0,synthetic_train,
1930.0,0.0,2.0,0.0,1.0,0.0,11.0,0.5,172.0,5.0,2.0,876.0,704.0,798.0,19.0,2.0,7.0,0.0,0.0,1.0,0,synthetic_train,
997.0,1.0,1.3,0.0,17.0,1.0,23.0,0.1,81.0,1.0,8.0,1890.0,1048.0,3814.0,6.0,15.0,17.0,1.0,1.0,0.0,3,synthetic_train,
1317.0,1.0,1.2,0.0,15.0,1.0,24.0,0.7,90.0,6.0,15.0,310.0,908.0,1736.0,5.0,0.0,20.0,1.0,1.0,1.0,1,synthetic_train,
1281.0,1.0,0.6,1.0,9.0,0.0,50.0,0.5,86.0,1.0,16.0,296.0,1869.0,3854.0,7.0,7.0,18.0,1.0,0.0,0.0,3,synthetic_train,
1774.0,0.0,2.3,1.0,11.0,1.0,24.0,0.7,130.0,2.0,18.0,1372.0,1670.0,1509.0,14.0,5.0,6.0,1.0,1.0,1.0,2,synthetic_train,
